method	R	probability	mean_error
CONSTANT	9	1.031031e-01	6.741023e-02
CONSTANT	9	1.041041e-01	6.741023e-02
CONSTANT	9	1.051051e-01	6.741023e-02
CONSTANT	9	1.061061e-01	6.741023e-02
CONSTANT	9	1.071071e-01	6.741023e-02
CONSTANT	9	1.081081e-01	6.741023e-02
CONSTANT	9	1.091091e-01	6.741023e-02
CONSTANT	9	1.101101e-01	6.741023e-02
CONSTANT	9	1.111111e-01	6.741023e-02
CONSTANT	9	1.121121e-01	6.741023e-02
CONSTANT	9	1.131131e-01	6.741023e-02
CONSTANT	9	1.141141e-01	6.741023e-02
CONSTANT	9	1.151151e-01	6.741023e-02
CONSTANT	9	1.161161e-01	6.741023e-02
CONSTANT	9	1.171171e-01	6.741023e-02
CONSTANT	9	1.181181e-01	6.741023e-02
CONSTANT	9	1.191191e-01	6.741023e-02
CONSTANT	9	1.201201e-01	6.741023e-02
CONSTANT	9	1.211211e-01	6.741023e-02
CONSTANT	9	1.221221e-01	6.741023e-02
CONSTANT	9	1.231231e-01	6.741025e-02
CONSTANT	9	1.241241e-01	6.741172e-02
CONSTANT	9	1.251251e-01	6.741632e-02
CONSTANT	9	1.261261e-01	6.742553e-02
CONSTANT	9	1.271271e-01	6.743983e-02
CONSTANT	9	1.281281e-01	6.745651e-02
CONSTANT	9	1.291291e-01	6.747621e-02
CONSTANT	9	1.301301e-01	6.750960e-02
CONSTANT	9	1.311311e-01	6.754903e-02
CONSTANT	9	1.321321e-01	6.759324e-02
CONSTANT	9	1.331331e-01	6.765786e-02
CONSTANT	9	1.341341e-01	6.772529e-02
CONSTANT	9	1.351351e-01	6.780228e-02
CONSTANT	9	1.361361e-01	6.788496e-02
CONSTANT	9	1.371371e-01	6.799086e-02
CONSTANT	9	1.381381e-01	6.811605e-02
CONSTANT	9	1.391391e-01	6.824530e-02
CONSTANT	9	1.401401e-01	6.839628e-02
CONSTANT	9	1.411411e-01	6.858040e-02
CONSTANT	9	1.421421e-01	6.876263e-02
CONSTANT	9	1.431431e-01	6.896706e-02
CONSTANT	9	1.441441e-01	6.921192e-02
CONSTANT	9	1.451451e-01	6.948263e-02
CONSTANT	9	1.461461e-01	6.978347e-02
CONSTANT	9	1.471471e-01	7.011591e-02
CONSTANT	9	1.481481e-01	7.045895e-02
CONSTANT	9	1.491491e-01	7.085885e-02
CONSTANT	9	1.501502e-01	7.130908e-02
CONSTANT	9	1.511512e-01	7.173198e-02
CONSTANT	9	1.521522e-01	7.222535e-02
CONSTANT	9	1.531532e-01	7.273991e-02
CONSTANT	9	1.541542e-01	7.322194e-02
CONSTANT	9	1.551552e-01	7.368252e-02
CONSTANT	9	1.561562e-01	7.419417e-02
CONSTANT	9	1.571572e-01	7.472510e-02
CONSTANT	9	1.581582e-01	7.512602e-02
CONSTANT	9	1.591592e-01	7.560856e-02
CONSTANT	9	1.601602e-01	7.624667e-02
CONSTANT	9	1.611612e-01	7.681747e-02
CONSTANT	9	1.621622e-01	7.736420e-02
CONSTANT	9	1.631632e-01	7.785467e-02
CONSTANT	9	1.641642e-01	7.832285e-02
CONSTANT	9	1.651652e-01	7.871634e-02
CONSTANT	9	1.661662e-01	7.908025e-02
CONSTANT	9	1.671672e-01	7.943919e-02
CONSTANT	9	1.681682e-01	7.974676e-02
CONSTANT	9	1.691692e-01	7.998195e-02
CONSTANT	9	1.701702e-01	8.016306e-02
CONSTANT	9	1.711712e-01	8.031447e-02
CONSTANT	9	1.721722e-01	8.043050e-02
CONSTANT	9	1.731732e-01	8.048768e-02
CONSTANT	9	1.741742e-01	8.051239e-02
CONSTANT	9	1.751752e-01	8.052243e-02
CONSTANT	9	1.761762e-01	8.053180e-02
CONSTANT	9	1.771772e-01	8.054845e-02
CONSTANT	9	1.781782e-01	8.058257e-02
CONSTANT	9	1.791792e-01	8.063960e-02
CONSTANT	9	1.801802e-01	8.071602e-02
CONSTANT	9	1.811812e-01	8.082313e-02
CONSTANT	9	1.821822e-01	8.093861e-02
CONSTANT	9	1.831832e-01	8.106684e-02
CONSTANT	9	1.841842e-01	8.121468e-02
CONSTANT	9	1.851852e-01	8.137951e-02
CONSTANT	9	1.861862e-01	8.156379e-02
CONSTANT	9	1.871872e-01	8.175110e-02
CONSTANT	9	1.881882e-01	8.194234e-02
CONSTANT	9	1.891892e-01	8.217960e-02
CONSTANT	9	1.901902e-01	8.240802e-02
CONSTANT	9	1.911912e-01	8.267846e-02
CONSTANT	9	1.921922e-01	8.299807e-02
CONSTANT	9	1.931932e-01	8.327533e-02
CONSTANT	9	1.941942e-01	8.354617e-02
CONSTANT	9	1.951952e-01	8.385213e-02
CONSTANT	9	1.961962e-01	8.417499e-02
CONSTANT	9	1.971972e-01	8.452465e-02
CONSTANT	9	1.981982e-01	8.491051e-02
CONSTANT	9	1.991992e-01	8.534114e-02
CONSTANT	9	2.002002e-01	8.575873e-02
CONSTANT	9	2.012012e-01	8.649842e-02
CONSTANT	9	2.022022e-01	8.715359e-02
CONSTANT	9	2.032032e-01	8.778200e-02
CONSTANT	9	2.042042e-01	8.825730e-02
CONSTANT	9	2.052052e-01	8.872118e-02
CONSTANT	9	2.062062e-01	8.904006e-02
CONSTANT	9	2.072072e-01	8.949755e-02
CONSTANT	9	2.082082e-01	8.995366e-02
CONSTANT	9	2.092092e-01	9.026363e-02
CONSTANT	9	2.102102e-01	9.047249e-02
CONSTANT	9	2.112112e-01	9.077116e-02
CONSTANT	9	2.122122e-01	9.115290e-02
CONSTANT	9	2.132132e-01	9.157241e-02
CONSTANT	9	2.142142e-01	9.197479e-02
CONSTANT	9	2.152152e-01	9.241191e-02
CONSTANT	9	2.162162e-01	9.288291e-02
CONSTANT	9	2.172172e-01	9.337703e-02
CONSTANT	9	2.182182e-01	9.386615e-02
CONSTANT	9	2.192192e-01	9.435538e-02
CONSTANT	9	2.202202e-01	9.490272e-02
CONSTANT	9	2.212212e-01	9.545201e-02
CONSTANT	9	2.222222e-01	9.607700e-02
CONSTANT	9	2.232232e-01	9.687621e-02
CONSTANT	9	2.242242e-01	9.780496e-02
CONSTANT	9	2.252252e-01	9.897153e-02
CONSTANT	9	2.262262e-01	1.001904e-01
CONSTANT	9	2.272272e-01	1.013038e-01
CONSTANT	9	2.282282e-01	1.023845e-01
CONSTANT	9	2.292292e-01	1.034213e-01
CONSTANT	9	2.302302e-01	1.045060e-01
CONSTANT	9	2.312312e-01	1.056751e-01
CONSTANT	9	2.322322e-01	1.068115e-01
CONSTANT	9	2.332332e-01	1.078798e-01
CONSTANT	9	2.342342e-01	1.089020e-01
CONSTANT	9	2.352352e-01	1.098769e-01
CONSTANT	9	2.362362e-01	1.109121e-01
CONSTANT	9	2.372372e-01	1.120184e-01
CONSTANT	9	2.382382e-01	1.132322e-01
CONSTANT	9	2.392392e-01	1.144548e-01
CONSTANT	9	2.402402e-01	1.157267e-01
CONSTANT	9	2.412412e-01	1.170318e-01
CONSTANT	9	2.422422e-01	1.183720e-01
CONSTANT	9	2.432432e-01	1.198747e-01
CONSTANT	9	2.442442e-01	1.214729e-01
CONSTANT	9	2.452452e-01	1.228380e-01
CONSTANT	9	2.462462e-01	1.239279e-01
CONSTANT	9	2.472472e-01	1.246228e-01
CONSTANT	9	2.482482e-01	1.248795e-01
CONSTANT	9	2.492492e-01	1.250058e-01
CONSTANT	9	2.502503e-01	1.250155e-01
CONSTANT	9	2.512513e-01	1.250155e-01
CONSTANT	9	2.522523e-01	1.250155e-01
CONSTANT	9	2.532533e-01	1.250155e-01
CONSTANT	9	2.542543e-01	1.250155e-01
CONSTANT	9	2.552553e-01	1.250155e-01
CONSTANT	9	2.562563e-01	1.250155e-01
CONSTANT	9	2.572573e-01	1.250155e-01
CONSTANT	9	2.582583e-01	1.250155e-01
CONSTANT	9	2.592593e-01	1.250155e-01
CONSTANT	9	2.602603e-01	1.250155e-01
CONSTANT	9	2.612613e-01	1.250155e-01
CONSTANT	9	2.622623e-01	1.250155e-01
CONSTANT	9	2.632633e-01	1.250155e-01
CONSTANT	9	2.642643e-01	1.250155e-01
CONSTANT	9	2.652653e-01	1.250155e-01
CONSTANT	9	2.662663e-01	1.250155e-01
CONSTANT	9	2.672673e-01	1.250155e-01
CONSTANT	9	2.682683e-01	1.250155e-01
CONSTANT	9	2.692693e-01	1.250155e-01
CONSTANT	9	2.702703e-01	1.250155e-01
CONSTANT	9	2.712713e-01	1.250155e-01
CONSTANT	9	2.722723e-01	1.250155e-01
CONSTANT	9	2.732733e-01	1.250155e-01
CONSTANT	9	2.742743e-01	1.250155e-01
CONSTANT	9	2.752753e-01	1.250155e-01
CONSTANT	9	2.762763e-01	1.250155e-01
CONSTANT	9	2.772773e-01	1.250155e-01
CONSTANT	9	2.782783e-01	1.250155e-01
CONSTANT	9	2.792793e-01	1.250155e-01
CONSTANT	9	2.802803e-01	1.250155e-01
CONSTANT	9	2.812813e-01	1.250155e-01
CONSTANT	9	2.822823e-01	1.250155e-01
CONSTANT	9	2.832833e-01	1.250155e-01
CONSTANT	9	2.842843e-01	1.250155e-01
CONSTANT	9	2.852853e-01	1.250155e-01
CONSTANT	9	2.862863e-01	1.250155e-01
CONSTANT	9	2.872873e-01	1.250155e-01
CONSTANT	9	2.882883e-01	1.250155e-01
CONSTANT	9	2.892893e-01	1.250155e-01
CONSTANT	9	2.902903e-01	1.250155e-01
CONSTANT	9	2.912913e-01	1.250155e-01
CONSTANT	9	2.922923e-01	1.250155e-01
CONSTANT	9	2.932933e-01	1.250155e-01
CONSTANT	9	2.942943e-01	1.250155e-01
CONSTANT	9	2.952953e-01	1.250155e-01
CONSTANT	9	2.962963e-01	1.250155e-01
CONSTANT	9	2.972973e-01	1.250155e-01
CONSTANT	9	2.982983e-01	1.250155e-01
CONSTANT	9	2.992993e-01	1.250155e-01
CONSTANT	9	3.003003e-01	1.250155e-01
CONSTANT	9	3.013013e-01	1.250155e-01
CONSTANT	9	3.023023e-01	1.250155e-01
CONSTANT	9	3.033033e-01	1.250155e-01
CONSTANT	9	3.043043e-01	1.250155e-01
CONSTANT	9	3.053053e-01	1.250155e-01
CONSTANT	9	3.063063e-01	1.250155e-01
CONSTANT	9	3.073073e-01	1.250155e-01
CONSTANT	9	3.083083e-01	1.250155e-01
CONSTANT	9	3.093093e-01	1.250155e-01
CONSTANT	9	3.103103e-01	1.250155e-01
CONSTANT	9	3.113113e-01	1.250155e-01
CONSTANT	9	3.123123e-01	1.250155e-01
CONSTANT	9	3.133133e-01	1.250155e-01
CONSTANT	9	3.143143e-01	1.250155e-01
CONSTANT	9	3.153153e-01	1.250155e-01
CONSTANT	9	3.163163e-01	1.250155e-01
CONSTANT	9	3.173173e-01	1.250155e-01
CONSTANT	9	3.183183e-01	1.250155e-01
CONSTANT	9	3.193193e-01	1.250155e-01
CONSTANT	9	3.203203e-01	1.250155e-01
CONSTANT	9	3.213213e-01	1.250155e-01
CONSTANT	9	3.223223e-01	1.250155e-01
CONSTANT	9	3.233233e-01	1.250155e-01
CONSTANT	9	3.243243e-01	1.250155e-01
CONSTANT	9	3.253253e-01	1.250155e-01
CONSTANT	9	3.263263e-01	1.250155e-01
CONSTANT	9	3.273273e-01	1.250155e-01
CONSTANT	9	3.283283e-01	1.250155e-01
CONSTANT	9	3.293293e-01	1.250155e-01
CONSTANT	9	3.303303e-01	1.250155e-01
CONSTANT	9	3.313313e-01	1.250155e-01
CONSTANT	9	3.323323e-01	1.250155e-01
CONSTANT	9	3.333333e-01	1.250155e-01
CONSTANT	9	3.343343e-01	1.250155e-01
CONSTANT	9	3.353353e-01	1.250155e-01
CONSTANT	9	3.363363e-01	1.250155e-01
CONSTANT	9	3.373373e-01	1.250155e-01
CONSTANT	9	3.383383e-01	1.250155e-01
CONSTANT	9	3.393393e-01	1.250155e-01
CONSTANT	9	3.403403e-01	1.250155e-01
CONSTANT	9	3.413413e-01	1.250155e-01
CONSTANT	9	3.423423e-01	1.250155e-01
CONSTANT	9	3.433433e-01	1.250155e-01
CONSTANT	9	3.443443e-01	1.250155e-01
CONSTANT	9	3.453453e-01	1.250155e-01
CONSTANT	9	3.463463e-01	1.250155e-01
CONSTANT	9	3.473473e-01	1.250155e-01
CONSTANT	9	3.483483e-01	1.250155e-01
CONSTANT	9	3.493493e-01	1.250155e-01
CONSTANT	9	3.503504e-01	1.250155e-01
CONSTANT	9	3.513514e-01	1.250155e-01
CONSTANT	9	3.523524e-01	1.250155e-01
CONSTANT	9	3.533534e-01	1.250155e-01
CONSTANT	9	3.543544e-01	1.250155e-01
CONSTANT	9	3.553554e-01	1.250155e-01
CONSTANT	9	3.563564e-01	1.250155e-01
CONSTANT	9	3.573574e-01	1.250155e-01
CONSTANT	9	3.583584e-01	1.250155e-01
CONSTANT	9	3.593594e-01	1.250155e-01
CONSTANT	9	3.603604e-01	1.250155e-01
CONSTANT	9	3.613614e-01	1.250155e-01
CONSTANT	9	3.623624e-01	1.250156e-01
CONSTANT	9	3.633634e-01	1.250157e-01
CONSTANT	9	3.643644e-01	1.250168e-01
CONSTANT	9	3.653654e-01	1.250183e-01
CONSTANT	9	3.663664e-01	1.250198e-01
CONSTANT	9	3.673674e-01	1.250213e-01
CONSTANT	9	3.683684e-01	1.250229e-01
CONSTANT	9	3.693694e-01	1.250247e-01
CONSTANT	9	3.703704e-01	1.250267e-01
CONSTANT	9	3.713714e-01	1.250288e-01
CONSTANT	9	3.723724e-01	1.250307e-01
CONSTANT	9	3.733734e-01	1.250324e-01
CONSTANT	9	3.743744e-01	1.250342e-01
CONSTANT	9	3.753754e-01	1.250359e-01
CONSTANT	9	3.763764e-01	1.250377e-01
CONSTANT	9	3.773774e-01	1.250405e-01
CONSTANT	9	3.783784e-01	1.250429e-01
CONSTANT	9	3.793794e-01	1.250453e-01
CONSTANT	9	3.803804e-01	1.250518e-01
CONSTANT	9	3.813814e-01	1.250598e-01
CONSTANT	9	3.823824e-01	1.250688e-01
CONSTANT	9	3.833834e-01	1.250791e-01
CONSTANT	9	3.843844e-01	1.250893e-01
CONSTANT	9	3.853854e-01	1.250960e-01
CONSTANT	9	3.863864e-01	1.251028e-01
CONSTANT	9	3.873874e-01	1.251138e-01
CONSTANT	9	3.883884e-01	1.251329e-01
CONSTANT	9	3.893894e-01	1.251547e-01
CONSTANT	9	3.903904e-01	1.251746e-01
CONSTANT	9	3.913914e-01	1.251895e-01
CONSTANT	9	3.923924e-01	1.251946e-01
CONSTANT	9	3.933934e-01	1.251946e-01
CONSTANT	9	3.943944e-01	1.252038e-01
CONSTANT	9	3.953954e-01	1.252312e-01
CONSTANT	9	3.963964e-01	1.252614e-01
CONSTANT	9	3.973974e-01	1.252916e-01
CONSTANT	9	3.983984e-01	1.253252e-01
CONSTANT	9	3.993994e-01	1.253429e-01
CONSTANT	9	4.004004e-01	1.253586e-01
CONSTANT	9	4.014014e-01	1.253909e-01
CONSTANT	9	4.024024e-01	1.254181e-01
CONSTANT	9	4.034034e-01	1.254489e-01
CONSTANT	9	4.044044e-01	1.254905e-01
CONSTANT	9	4.054054e-01	1.255385e-01
CONSTANT	9	4.064064e-01	1.255940e-01
CONSTANT	9	4.074074e-01	1.256510e-01
CONSTANT	9	4.084084e-01	1.257076e-01
CONSTANT	9	4.094094e-01	1.257610e-01
CONSTANT	9	4.104104e-01	1.258206e-01
CONSTANT	9	4.114114e-01	1.259175e-01
CONSTANT	9	4.124124e-01	1.260373e-01
CONSTANT	9	4.134134e-01	1.262324e-01
CONSTANT	9	4.144144e-01	1.264655e-01
CONSTANT	9	4.154154e-01	1.266702e-01
CONSTANT	9	4.164164e-01	1.268625e-01
CONSTANT	9	4.174174e-01	1.270480e-01
CONSTANT	9	4.184184e-01	1.272813e-01
CONSTANT	9	4.194194e-01	1.276304e-01
CONSTANT	9	4.204204e-01	1.280315e-01
CONSTANT	9	4.214214e-01	1.285416e-01
CONSTANT	9	4.224224e-01	1.291248e-01
CONSTANT	9	4.234234e-01	1.297386e-01
CONSTANT	9	4.244244e-01	1.303033e-01
CONSTANT	9	4.254254e-01	1.310323e-01
CONSTANT	9	4.264264e-01	1.321669e-01
CONSTANT	9	4.274274e-01	1.340722e-01
CONSTANT	9	4.284284e-01	1.356423e-01
CONSTANT	9	4.294294e-01	1.366168e-01
CONSTANT	9	4.304304e-01	1.369733e-01
CONSTANT	9	4.314314e-01	1.369733e-01
CONSTANT	9	4.324324e-01	1.369733e-01
CONSTANT	9	4.334334e-01	1.369733e-01
CONSTANT	9	4.344344e-01	1.369733e-01
CONSTANT	9	4.354354e-01	1.369733e-01
CONSTANT	9	4.364364e-01	1.369733e-01
CONSTANT	9	4.374374e-01	1.369733e-01
CONSTANT	9	4.384384e-01	1.369733e-01
CONSTANT	9	4.394394e-01	1.369733e-01
CONSTANT	9	4.404404e-01	1.369733e-01
CONSTANT	9	4.414414e-01	1.369733e-01
CONSTANT	9	4.424424e-01	1.369733e-01
CONSTANT	9	4.434434e-01	1.369733e-01
CONSTANT	9	4.444444e-01	1.369733e-01
CONSTANT	9	4.454454e-01	1.369733e-01
CONSTANT	9	4.464464e-01	1.369733e-01
CONSTANT	9	4.474474e-01	1.369733e-01
CONSTANT	9	4.484484e-01	1.369733e-01
CONSTANT	9	4.494494e-01	1.369733e-01
CONSTANT	9	4.504505e-01	1.369733e-01
CONSTANT	9	4.514515e-01	1.369733e-01
CONSTANT	9	4.524525e-01	1.369733e-01
CONSTANT	9	4.534535e-01	1.369733e-01
CONSTANT	9	4.544545e-01	1.369733e-01
CONSTANT	9	4.554555e-01	1.369733e-01
CONSTANT	9	4.564565e-01	1.369733e-01
CONSTANT	9	4.574575e-01	1.369733e-01
CONSTANT	9	4.584585e-01	1.369733e-01
CONSTANT	9	4.594595e-01	1.369733e-01
CONSTANT	9	4.604605e-01	1.369733e-01
CONSTANT	9	4.614615e-01	1.369733e-01
CONSTANT	9	4.624625e-01	1.369733e-01
CONSTANT	9	4.634635e-01	1.369733e-01
CONSTANT	9	4.644645e-01	1.369733e-01
CONSTANT	9	4.654655e-01	1.369733e-01
CONSTANT	9	4.664665e-01	1.369733e-01
CONSTANT	9	4.674675e-01	1.369733e-01
CONSTANT	9	4.684685e-01	1.369733e-01
CONSTANT	9	4.694695e-01	1.369733e-01
CONSTANT	9	4.704705e-01	1.369735e-01
CONSTANT	9	4.714715e-01	1.369737e-01
CONSTANT	9	4.724725e-01	1.369739e-01
CONSTANT	9	4.734735e-01	1.369740e-01
CONSTANT	9	4.744745e-01	1.369743e-01
CONSTANT	9	4.754755e-01	1.369748e-01
CONSTANT	9	4.764765e-01	1.369755e-01
CONSTANT	9	4.774775e-01	1.369760e-01
CONSTANT	9	4.784785e-01	1.369765e-01
CONSTANT	9	4.794795e-01	1.369773e-01
CONSTANT	9	4.804805e-01	1.369784e-01
CONSTANT	9	4.814815e-01	1.369794e-01
CONSTANT	9	4.824825e-01	1.369800e-01
CONSTANT	9	4.834835e-01	1.369801e-01
CONSTANT	9	4.844845e-01	1.369809e-01
CONSTANT	9	4.854855e-01	1.369816e-01
CONSTANT	9	4.864865e-01	1.369824e-01
CONSTANT	9	4.874875e-01	1.369831e-01
CONSTANT	9	4.884885e-01	1.369850e-01
CONSTANT	9	4.894895e-01	1.369869e-01
CONSTANT	9	4.904905e-01	1.369888e-01
CONSTANT	9	4.914915e-01	1.369894e-01
CONSTANT	9	4.924925e-01	1.369894e-01
CONSTANT	9	4.934935e-01	1.369900e-01
CONSTANT	9	4.944945e-01	1.369919e-01
CONSTANT	9	4.954955e-01	1.370000e-01
CONSTANT	9	4.964965e-01	1.370129e-01
CONSTANT	9	4.974975e-01	1.370270e-01
CONSTANT	9	4.984985e-01	1.370379e-01
CONSTANT	9	4.994995e-01	1.370447e-01
CONSTANT	9	5.005005e-01	1.370554e-01
CONSTANT	9	5.015015e-01	1.370718e-01
CONSTANT	9	5.025025e-01	1.371066e-01
CONSTANT	9	5.035035e-01	1.371498e-01
CONSTANT	9	5.045045e-01	1.371949e-01
CONSTANT	9	5.055055e-01	1.372412e-01
CONSTANT	9	5.065065e-01	1.372854e-01
CONSTANT	9	5.075075e-01	1.373434e-01
CONSTANT	9	5.085085e-01	1.374056e-01
CONSTANT	9	5.095095e-01	1.374687e-01
CONSTANT	9	5.105105e-01	1.375384e-01
CONSTANT	9	5.115115e-01	1.376340e-01
CONSTANT	9	5.125125e-01	1.377702e-01
CONSTANT	9	5.135135e-01	1.379308e-01
CONSTANT	9	5.145145e-01	1.380713e-01
CONSTANT	9	5.155155e-01	1.382219e-01
CONSTANT	9	5.165165e-01	1.384134e-01
CONSTANT	9	5.175175e-01	1.386598e-01
CONSTANT	9	5.185185e-01	1.388911e-01
CONSTANT	9	5.195195e-01	1.390889e-01
CONSTANT	9	5.205205e-01	1.392767e-01
CONSTANT	9	5.215215e-01	1.394643e-01
CONSTANT	9	5.225225e-01	1.397656e-01
CONSTANT	9	5.235235e-01	1.402036e-01
CONSTANT	9	5.245245e-01	1.407249e-01
CONSTANT	9	5.255255e-01	1.411388e-01
CONSTANT	9	5.265265e-01	1.415032e-01
CONSTANT	9	5.275275e-01	1.419282e-01
CONSTANT	9	5.285285e-01	1.427747e-01
CONSTANT	9	5.295295e-01	1.437603e-01
CONSTANT	9	5.305305e-01	1.444722e-01
CONSTANT	9	5.315315e-01	1.452432e-01
CONSTANT	9	5.325325e-01	1.461035e-01
CONSTANT	9	5.335335e-01	1.471265e-01
CONSTANT	9	5.345345e-01	1.482227e-01
CONSTANT	9	5.355355e-01	1.487769e-01
CONSTANT	9	5.365365e-01	1.488443e-01
CONSTANT	9	5.375375e-01	1.488707e-01
CONSTANT	9	5.385385e-01	1.489079e-01
CONSTANT	9	5.395395e-01	1.489749e-01
CONSTANT	9	5.405405e-01	1.490719e-01
CONSTANT	9	5.415415e-01	1.492025e-01
CONSTANT	9	5.425425e-01	1.493697e-01
CONSTANT	9	5.435435e-01	1.495895e-01
CONSTANT	9	5.445445e-01	1.498663e-01
CONSTANT	9	5.455455e-01	1.502096e-01
CONSTANT	9	5.465465e-01	1.506387e-01
CONSTANT	9	5.475475e-01	1.511792e-01
CONSTANT	9	5.485485e-01	1.518210e-01
CONSTANT	9	5.495495e-01	1.526228e-01
CONSTANT	9	5.505506e-01	1.534940e-01
CONSTANT	9	5.515516e-01	1.545033e-01
CONSTANT	9	5.525526e-01	1.556344e-01
CONSTANT	9	5.535536e-01	1.566895e-01
CONSTANT	9	5.545546e-01	1.581595e-01
CONSTANT	9	5.555556e-01	1.594262e-01
CONSTANT	9	5.565566e-01	1.607574e-01
CONSTANT	9	5.575576e-01	1.620225e-01
CONSTANT	9	5.585586e-01	1.632855e-01
CONSTANT	9	5.595596e-01	1.644676e-01
CONSTANT	9	5.605606e-01	1.656573e-01
CONSTANT	9	5.615616e-01	1.669362e-01
CONSTANT	9	5.625626e-01	1.684643e-01
CONSTANT	9	5.635636e-01	1.701184e-01
CONSTANT	9	5.645646e-01	1.716353e-01
CONSTANT	9	5.655656e-01	1.733090e-01
CONSTANT	9	5.665666e-01	1.753706e-01
CONSTANT	9	5.675676e-01	1.782996e-01
CONSTANT	9	5.685686e-01	1.822368e-01
CONSTANT	9	5.695696e-01	1.869295e-01
CONSTANT	9	5.705706e-01	1.916183e-01
CONSTANT	9	5.715716e-01	1.968333e-01
CONSTANT	9	5.725726e-01	2.026055e-01
CONSTANT	9	5.735736e-01	2.060298e-01
CONSTANT	9	5.745746e-01	2.065631e-01
CONSTANT	9	5.755756e-01	2.065652e-01
CONSTANT	9	5.765766e-01	2.065681e-01
CONSTANT	9	5.775776e-01	2.065707e-01
CONSTANT	9	5.785786e-01	2.065806e-01
CONSTANT	9	5.795796e-01	2.066004e-01
CONSTANT	9	5.805806e-01	2.066197e-01
CONSTANT	9	5.815816e-01	2.066307e-01
CONSTANT	9	5.825826e-01	2.066326e-01
CONSTANT	9	5.835836e-01	2.066332e-01
CONSTANT	9	5.845846e-01	2.066354e-01
CONSTANT	9	5.855856e-01	2.066395e-01
CONSTANT	9	5.865866e-01	2.066452e-01
CONSTANT	9	5.875876e-01	2.066509e-01
CONSTANT	9	5.885886e-01	2.066549e-01
CONSTANT	9	5.895896e-01	2.066567e-01
CONSTANT	9	5.905906e-01	2.066584e-01
CONSTANT	9	5.915916e-01	2.066609e-01
CONSTANT	9	5.925926e-01	2.066633e-01
CONSTANT	9	5.935936e-01	2.066695e-01
CONSTANT	9	5.945946e-01	2.066867e-01
CONSTANT	9	5.955956e-01	2.067110e-01
CONSTANT	9	5.965966e-01	2.067425e-01
CONSTANT	9	5.975976e-01	2.067594e-01
CONSTANT	9	5.985986e-01	2.067757e-01
CONSTANT	9	5.995996e-01	2.067941e-01
CONSTANT	9	6.006006e-01	2.068128e-01
CONSTANT	9	6.016016e-01	2.068388e-01
CONSTANT	9	6.026026e-01	2.068685e-01
CONSTANT	9	6.036036e-01	2.068899e-01
CONSTANT	9	6.046046e-01	2.069079e-01
CONSTANT	9	6.056056e-01	2.069179e-01
CONSTANT	9	6.066066e-01	2.069251e-01
CONSTANT	9	6.076076e-01	2.069337e-01
CONSTANT	9	6.086086e-01	2.069452e-01
CONSTANT	9	6.096096e-01	2.069555e-01
CONSTANT	9	6.106106e-01	2.069600e-01
CONSTANT	9	6.116116e-01	2.069678e-01
CONSTANT	9	6.126126e-01	2.069793e-01
CONSTANT	9	6.136136e-01	2.069938e-01
CONSTANT	9	6.146146e-01	2.070168e-01
CONSTANT	9	6.156156e-01	2.070364e-01
CONSTANT	9	6.166166e-01	2.070469e-01
CONSTANT	9	6.176176e-01	2.070481e-01
CONSTANT	9	6.186186e-01	2.070581e-01
CONSTANT	9	6.196196e-01	2.070682e-01
CONSTANT	9	6.206206e-01	2.070764e-01
CONSTANT	9	6.216216e-01	2.071019e-01
CONSTANT	9	6.226226e-01	2.071322e-01
CONSTANT	9	6.236236e-01	2.071596e-01
CONSTANT	9	6.246246e-01	2.071800e-01
CONSTANT	9	6.256256e-01	2.072042e-01
CONSTANT	9	6.266266e-01	2.072236e-01
CONSTANT	9	6.276276e-01	2.072350e-01
CONSTANT	9	6.286286e-01	2.072376e-01
CONSTANT	9	6.296296e-01	2.072376e-01
CONSTANT	9	6.306306e-01	2.072376e-01
CONSTANT	9	6.316316e-01	2.072376e-01
CONSTANT	9	6.326326e-01	2.072376e-01
CONSTANT	9	6.336336e-01	2.072381e-01
CONSTANT	9	6.346346e-01	2.072547e-01
CONSTANT	9	6.356356e-01	2.072739e-01
CONSTANT	9	6.366366e-01	2.072887e-01
CONSTANT	9	6.376376e-01	2.072928e-01
CONSTANT	9	6.386386e-01	2.072928e-01
CONSTANT	9	6.396396e-01	2.072928e-01
CONSTANT	9	6.406406e-01	2.073028e-01
CONSTANT	9	6.416416e-01	2.073153e-01
CONSTANT	9	6.426426e-01	2.073331e-01
CONSTANT	9	6.436436e-01	2.073546e-01
CONSTANT	9	6.446446e-01	2.073800e-01
CONSTANT	9	6.456456e-01	2.074037e-01
CONSTANT	9	6.466466e-01	2.074210e-01
CONSTANT	9	6.476476e-01	2.074299e-01
CONSTANT	9	6.486486e-01	2.074443e-01
CONSTANT	9	6.496496e-01	2.074663e-01
CONSTANT	9	6.506507e-01	2.074848e-01
CONSTANT	9	6.516517e-01	2.075022e-01
CONSTANT	9	6.526527e-01	2.075134e-01
CONSTANT	9	6.536537e-01	2.075439e-01
CONSTANT	9	6.546547e-01	2.075762e-01
CONSTANT	9	6.556557e-01	2.075958e-01
CONSTANT	9	6.566567e-01	2.076141e-01
CONSTANT	9	6.576577e-01	2.076322e-01
CONSTANT	9	6.586587e-01	2.076528e-01
CONSTANT	9	6.596597e-01	2.076868e-01
CONSTANT	9	6.606607e-01	2.077144e-01
CONSTANT	9	6.616617e-01	2.077356e-01
